,lat,lon,elevation
516,37.68681477272728,-112.86276893939392,3181.0
517,35.339845833333335,-114.01671666666668,1096.0
518,35.339845833333335,-114.01671666666668,1096.0
519,35.339845833333335,-114.01671666666668,1096.0
520,33.64824439393939,-112.90223914141414,661.0
521,48.55841238095238,-122.41202607142858,3.0
522,33.64824439393939,-112.90223914141414,661.0
523,33.64824439393939,-112.90223914141414,661.0
524,33.64824439393939,-112.90223914141414,661.0
525,32.605596481481484,-110.07093333333334,1381.0
526,32.605596481481484,-110.07093333333334,1381.0
527,32.605596481481484,-110.07093333333334,1381.0
528,32.605596481481484,-110.07093333333334,1381.0
529,35.74986222222222,-111.09601481481482,1496.0
530,35.74986222222222,-111.09601481481482,1496.0
531,33.58599348286146,-111.74075193647708,543.0
532,33.810663052755324,-118.1330620879121,12.0
533,35.38377333333333,-109.40651904761904,2011.0
534,47.81525968864469,-118.3377153846154,387.0
535,34.57158904713902,-107.12070798291091,1684.0
536,34.57158904713902,-107.12070798291091,1684.0
537,34.57158904713902,-107.12070798291091,1684.0
538,39.66665876409599,-105.2061161335578,1948.0
539,39.66665876409599,-105.2061161335578,1948.0
540,39.66665876409599,-105.2061161335578,1948.0
541,39.66665876409599,-105.2061161335578,1948.0
542,39.66665876409599,-105.2061161335578,1948.0
543,33.810663052755324,-118.1330620879121,12.0
544,40.415718777777776,-104.98236666666666,1520.0
545,39.784665625,-107.49902291666666,2857.0
546,40.439868,-103.36070666666669,1238.0
547,38.376435413359786,-103.96260750661376,1493.0
548,45.430010394019554,-122.9152706104852,65.0
549,45.530100219780216,-118.80623186813187,468.0
550,45.530100219780216,-118.80623186813187,468.0
551,44.223568267195766,-122.54129034391534,829.0
552,44.223568267195766,-122.54129034391534,829.0
553,44.223568267195766,-122.54129034391534,829.0
554,36.596327083333335,-119.09510416666669,647.0
555,42.78336811594203,-123.06836594202898,685.0
556,42.78336811594203,-123.06836594202898,685.0
557,42.78336811594203,-123.06836594202898,685.0
558,42.78336811594203,-123.06836594202898,685.0
559,43.55137142857143,-118.41857142857144,1695.0
560,41.205322222222215,-121.37036111111112,1133.0
561,41.205322222222215,-121.37036111111112,1133.0
562,41.205322222222215,-121.37036111111112,1133.0
563,39.57250583333333,-121.67242156862746,46.0
564,39.57250583333333,-121.67242156862746,46.0
565,36.596327083333335,-119.09510416666669,647.0
566,39.57250583333333,-121.67242156862746,46.0
567,39.57250583333333,-121.67242156862746,46.0
568,39.57250583333333,-121.67242156862746,46.0
569,35.35057057692308,-120.46414294871794,513.0
570,35.35057057692308,-120.46414294871794,513.0
571,35.35057057692308,-120.46414294871794,513.0
572,37.03703841076965,-121.8140784800253,375.0
573,37.03703841076965,-121.8140784800253,375.0
574,37.03703841076965,-121.8140784800253,375.0
575,40.60367222222222,-123.79144444444444,613.0
576,34.11553532981724,-118.3335040388533,225.0
577,36.86407889455783,-119.60956105442176,140.0
578,36.86407889455783,-119.60956105442176,140.0
579,40.6523,-122.20353472222222,178.0
580,38.04968066137566,-121.61548154761904,0.0
581,38.04968066137566,-121.61548154761904,0.0
582,38.04968066137566,-121.61548154761904,0.0
583,38.746253300310805,-120.9590461926962,288.0
584,38.746253300310805,-120.9590461926962,288.0
585,34.11553532981724,-118.3335040388533,225.0
586,34.11553532981724,-118.3335040388533,225.0
587,34.2774635,-119.11721,57.0
588,48.508742857142856,-121.39242857142858,436.0
589,34.2774635,-119.11721,57.0
590,34.2774635,-119.11721,57.0
591,33.8962448096222,-117.8099908533386,146.0
592,33.8962448096222,-117.8099908533386,146.0
593,33.8962448096222,-117.8099908533386,146.0
594,33.8962448096222,-117.8099908533386,146.0
595,34.87645916666666,-117.4258625,834.0
596,34.87645916666666,-117.4258625,834.0
597,34.87645916666666,-117.4258625,834.0
598,34.87645916666666,-117.4258625,834.0
599,48.508742857142856,-121.39242857142858,436.0
600,34.87645916666666,-117.4258625,834.0
601,34.87645916666666,-117.4258625,834.0
602,35.49847794117647,-118.81566274509804,503.0
603,35.49847794117647,-118.81566274509804,503.0
604,34.24009523809524,-114.85819047619049,812.0
605,34.24009523809524,-114.85819047619049,812.0
